Puzzle,Solution
0030400004030042,1234432124133142
0023321000310002,4123321424311342
2014010030001000,2314413234211243
0014100000010000,2314142342313142
0000200012040001,3142241312344321
0002000030240010,1432234131244213
1342401301003400,1342421321343421
0413030041003000,2413132441323241
4230100421400010,4231132421433412
3102003100140003,3142423123141423
0301410012000400,2341412312343412
0000321010020400,4123321413422431
2304413030000200,2314413234211243
2040000032100402,2143432132141432
0124421010000340,3124421314322341
0402004131040213,1432234131244213
2000400130101032,2143432132141432
4030001000001040,4132231434211243
4020030100021030,4123234134121234
3204103220404020,3214143221434321
0310000430010020,4312213432411423
2000400330021030,2341412334121234
0010014000010000,2413314243211234
1000040040000010,1342243141233214
0031000014000010,4231314214232314
0400100000010020,3412123423414123
0000040001000201,1324241341323241
0002000340010000,3412214342311324
0010100002300000,2314142342313142
0020001000010040,4123321424311342
0301100404103002,4321123424133142
0310400234210000,2314413234211243
0000003031040203,2341143231244213
2301140000100020,2341143242133124
0010000000303100,2314142342313142
1004430100022000,1234432131422413
3004040002400300,3124243112434312
4020000410020030,4123321413422431
0020024023140030,3421124323144132
3001403000101000,3241413224131324
0001410020001024,3241413224131324
0143000004020000,2143432114323214
0120203103100243,3124243143121243
0003020000020030,1423324143122134
3040102301040010,3241142321344312
0100020000300342,4123321424311342
1304400104122040,1324423134122143
0103021400001300,4123321424311342
0201014200140000,4231314223141423
0340040132040020,1342243132144123
0001100201200000,2431134241233214
1000421304200104,1342421334212134
0030314210000310,4231314214232314
4030000010200314,4231314214232314
0003000043001030,2413314243211234
0410300000010000,2413314243211234
0000210040300320,3412214342311324
0040041040300300,2143341242311324
1043342001000314,1243342141322314
3214410003020001,3214412313422431
3104040103021240,3124243143121243
0002000040310020,3412214342311324
0000000410020030,4123321413422431
4010013402400423,4312213432411423
4000010402010020,4312213432411423
1000000402310000,1423231442313142
0142023104030004,3142423114232314
0010002404300300,4213312414322341
0020020300020301,3124421314322341
0100304100100320,4132324124131324
1020041302400002,1324241332414132
0010413000033421,2314413212433421
3421120000022004,3421124341322314
0010130200002000,4213134234212134
2001002443120043,2431312443121243
3004103203202140,3214143243212143
3400000040000301,3412123441232341
2403030432410030,2413132432414132
1020423120030010,1324423121433412
2010000340010002,2314142342313142
3410010010200200,3412214313244231
3000412000001002,3214412324311342
2400004040003200,2431134241233214
3400103003410120,3412123423414123
4030000400022003,4231132434122143
0020243103021240,3124243143121243
0000310403101200,2431312443121243
0010004003000200,3412214313244231
0430020403010100,1432321443212143
0320020000102043,1324423134122143
0001100043020004,3241142343122134
1200040000000030,1243342123144132
0042420300000400,1342421321343421
4000020013422000,4123321413422431
3021213400130040,3421213442131342
4003200012003010,4123234112343412
0240300000000010,1243342141322314
1020004121044302,1423324121344312
0003000000201034,2413314243211234
3400100000004000,3421124323144132
0000203004000200,4312213414233241
3402004310044000,3412214313244231
0100420000300000,3124421314322341
0010300000410000,4213312423411432
0004001000000240,2134431214233241
0300003030020103,1324423134122143
4300020024103102,4321123424133142
0100030000041032,2143432132141432
0241410010200400,3241413213242413
1200000000200340,1234341241232341
0040431031042001,1243431231242431
0030430131000003,1234432131422413
0003000040010004,2143341242311324
0200030204010104,4213134234212134
2030004002000120,2431134232144123
0010310000000200,2413314243211234
2004400004000200,2134431214233241
0042000010030000,3142423114232314
4003100201340421,4213134221343421
3402000000310024,3412214342311324
0000001003010002,3124421323411432
0000004012040001,2413314212344321
4000030000021200,4123234134121234
0304000001033012,1324423121433412
1402004040103100,1432234142133124
2400300443001040,2431312443121243
3020000000322041,3124421314322341
0103034102040000,4123234112343412
0034000100130040,2134342142131342
0032020000002013,4132324113242413
0000000121300002,1423324121344312
1002020443002103,1432321443212143
3041100320004002,3241142321344312
4030030004000043,4132231434211243
0104001310000340,3124421314322341
2143001200044031,2143341213244231
0304000001000200,2314142331424231
0010104000242400,4312124331242431
0001042021344000,3241142321344312
2003000000404102,2413132432414132
0040000203202013,3241413213242413
0002000000201030,3142241343211234
0004042042010140,2314142342313142
0001000020004002,3241142321344312
0412200000000001,3412214313244231
2003304200211030,2413314243211234
3002020003001003,3142423123141423
2030040140131002,2134342142131342
1004002100020010,1234432131422413
1042420001000000,1342421321343421
1400021400404320,1432321421434321
0302003030104120,1342243132144123
0300103231240200,2341143231244213
0030004002000100,2431134232144123
3240100303102130,3241142343122134
0040401204310000,1243431224313124
0210300414302301,4213312414322341
0100031000030041,2134431214233241
4000004310300214,4321214314323214
3421003000101002,3421213442131342
0000310240211204,2413314243211234
0010000440000001,3412123441232341
4200310023101000,4231314223141423
0430104030144120,2431134232144123
0410002430410032,2413132432414132
4003004100120030,4123234134121234
4003000110003010,4123234112343412
0001132020403000,4231132421433412
0300003100000100,1324423134122143
0320103031400010,4321123431422413
1000041040230041,1234341241232341
0201140320004310,3241142321344312
4000004014300204,4321214314323214
0000200303044231,3412214313244231
0403201430020201,1423231431424231
0003032100020010,2143432114323214
0324403100100140,1324423134122143
3412200302011300,3412214342311324
0204300000004120,1234341223414123
1002420304002034,1342421334212134
0043340041000314,1243342141322314
0300024301240031,4312124331242431
0040143201240210,2341143231244213
0000020000002403,4132324113242413
0301402030020004,2341412334121234
0300040100000103,1342243132144123
4030004003041003,4231314223141423
4002200414233000,4312213414233241
0000002404322040,4213312414322341
0000200014003010,4321214314323214
0034002100420203,2134342113424213
1034002001000410,1234432131422413
2000002042000300,2134342142131342
0003130432400000,2413132432414132
1340243101000010,1342243141233214
3241100300340300,3241142321344312
0130201430200240,4132231434211243
0001000340022134,3241142343122134
1040001034000004,1342421334212134
0000001302010000,1324241332414132
1000000400030320,1432321421434321
0030024103242400,4132324113242413
2000104200040000,2431134232144123
0100300000022000,4123321413422431
0000300410404012,2431312412434312
0000003123100023,3142423123141423
1000001004310020,1243431224313124
0023004021304312,1423324121344312
0100001004000002,4123321424311342
3000002320311040,3214412324311342
0001000020000420,4231314223141423
0200030130020000,1234432131422413
0020023400402000,4321123431422413
0201032001433012,4231132421433412
1342401330010030,1342421334212134
0430020401400021,1432321421434321
2040301000204030,2143341213244231
4321210000100002,4321214332141432
0300003400422010,4321123431422413
0000040100004003,1342243132144123
3010010000310300,3412214342311324
0004040100024010,2134342113424213
3020000000404000,3124243112434312
0021103000000000,4321123424133142
0004100000030021,3214143221434321
0100400132141030,2143432132141432
3012100401230040,3412123441232341
0213002414002001,4213312414322341
0004003210000000,2314413212433421
0001210310323200,4321214314323214
0000024103040000,4132324113242413
1240300000100100,1243342123144132
0000010000001430,4321214332141432
0123030110003002,4123234112343412
1000400100430402,1324423121433412
2043400102101032,2143432132141432
1000400030000003,1324423134122143
4000000010002300,4213312414322341
0403024000304312,1423324121344312
3020021000010400,3124421323411432
0310213400233040,4312213414233241
0300000200200203,2314413234211243
0031304223040003,4231314223141423
0001300002430012,2431312412434312
0104031204033040,2134431214233241
1040420300040400,1342421321343421
0200001230240401,1243431231242431
0300423100002000,1324423134122143
0013300403410402,4213312423411432
3000010010402031,3214412313422431
1240042100302014,1243342141322314
2004010034201243,2314413234211243
0000020304010000,1342421334212134
1300000030100100,1342243132144123
0340000030010104,1342421334212134
0000002000002341,4213312414322341
2134000000033040,2134431214233241
3402204342000300,3412214342311324
1003230000003100,1423231442313142
1402000140130124,1432234142133124
1000401321040421,1342421321343421
0034000023010123,1234341223414123
3124003002030012,3124243112434312
2004002342003140,2314142342313142
2013000000000001,2413132441323241
0000000104232300,3142423114232314
0302000040233214,1342243141233214
1400000000404030,1423231431424231
0004300113000000,2134342113424213
0400213442001340,3421213442131342
4030130420030400,4231132421433412
4201014203041400,4231314223141423
0401104001200210,2431134241233214
2300000000000243,2314413234211243
0040340003040231,2143341213244231
0003000010004300,2413314212344321
4000030000100100,4231132434122143
0000300200032000,1234341241232341
3012000300000000,3412214313244231
4001010304320000,4321214314323214
0040402014300004,2143432114323214
0143400032141400,2143432132141432
2100000103020000,2134342113424213
0140001000300000,2143341242311324
0041040000020104,3241142343122134
0300020134120143,1324423134122143
0000000040122034,3241142343122134
